regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,emAcompanhamentoNovos,interior/metropolitana
Brasil,,,76,,,,2021-08-13,32,210147125.0,20319000,33933,567862,966,19173917.0,577221.0,
Brasil,,,76,,,,2021-08-14,32,210147125.0,20350142,31142,568788,926,19195514.0,585840.0,
Brasil,,,76,,,,2021-08-15,33,210147125.0,20364099,13957,569058,270,19218630.0,576411.0,
Brasil,,,76,,,,2021-08-16,33,210147125.0,20378570,14471,569492,434,19255927.0,553151.0,
Brasil,,,76,,,,2021-08-17,33,210147125.0,20416183,37613,570598,1106,19313546.0,532039.0,
Brasil,,,76,,,,2021-08-18,33,210147125.0,20457897,41714,571662,1064,19362990.0,523245.0,
Brasil,,,76,,,,2021-08-19,33,210147125.0,20494212,36315,572641,979,19393047.0,528524.0,
Brasil,,,76,,,,2021-08-20,33,210147125.0,20528099,33887,573511,870,19413552.0,541036.0,
Brasil,,,76,,,,2021-08-21,33,210147125.0,20556487,28388,574209,698,19431197.0,551081.0,
Brasil,,,76,,,,2021-08-22,34,210147125.0,20570891,14404,574527,318,19448816.0,547548.0,
Brasil,,,76,,,,2021-08-23,34,210147125.0,20583994,13103,574848,321,19479947.0,529199.0,
Brasil,,,76,,,,2021-08-24,34,210147125.0,20614866,30872,575742,894,19530843.0,508281.0,
Brasil,,,76,,,,2021-08-25,34,210147125.0,20645537,30671,576645,903,19577135.0,491757.0,
Brasil,,,76,,,,2021-08-26,34,210147125.0,20676561,31024,577565,920,19609503.0,489493.0,
Brasil,,,76,,,,2021-08-27,34,210147125.0,20703906,27345,578326,761,19629675.0,495905.0,
Brasil,,,76,,,,2021-08-28,34,210147125.0,20728605,24699,579010,684,19646400.0,503195.0,
Brasil,,,76,,,,2021-08-29,35,210147125.0,20741815,13210,579308,298,19663748.0,498759.0,
Brasil,,,76,,,,2021-08-30,35,210147125.0,20752281,10466,579574,266,19692898.0,479809.0,
Brasil,,,76,,,,2021-08-31,35,210147125.0,20776870,24589,580413,839,19735447.0,461010.0,
Brasil,,,76,,,,2021-09-01,35,210147125.0,20804215,27345,581150,737,19775873.0,447192.0,
Brasil,,,76,,,,2021-09-02,35,210147125.0,20830495,26280,581914,764,19801725.0,446856.0,
Brasil,,,76,,,,2021-09-03,35,210147125.0,20856060,25565,582670,756,19820202.0,453188.0,
Brasil,,,76,,,,2021-09-04,35,210147125.0,20877864,21804,583362,692,19838912.0,455590.0,
Brasil,,,76,,,,2021-09-05,36,210147125.0,20890779,12915,583628,266,19862438.0,444713.0,
Brasil,,,76,,,,2021-09-06,36,210147125.0,20899933,9154,583810,182,19894660.0,421463.0,
Brasil,,,76,,,,2021-09-07,36,210147125.0,20913578,13645,584171,361,19932646.0,396761.0,
Brasil,,,76,,,,2021-09-08,36,210147125.0,20928008,14430,584421,250,19966693.0,376894.0,
Brasil,,,76,,,,2021-09-09,36,210147125.0,20958899,30891,585174,753,20002562.0,371163.0,
Brasil,,,76,,,,2021-09-10,36,210147125.0,20974850,15951,585846,672,20016161.0,372843.0,
Brasil,,,76,,,,2021-09-11,36,210147125.0,20989164,14314,586558,712,20029040.0,373566.0,
Brasil,,,76,,,,2021-09-12,37,210147125.0,20999779,10615,586851,293,20050471.0,362457.0,
Brasil,,,76,,,,2021-09-13,37,210147125.0,21006424,6645,587066,215,20076733.0,342625.0,
Brasil,,,76,,,,2021-09-14,37,210147125.0,21019830,13406,587797,731,20108417.0,323616.0,
Brasil,,,76,,,,2021-09-15,37,210147125.0,21034610,14780,588597,800,20138267.0,307746.0,
Brasil,,,76,,,,2021-09-16,37,210147125.0,21069017,34407,589240,643,20173064.0,306713.0,
Brasil,,,76,,,,2021-09-17,37,210147125.0,21080219,11202,589573,333,20180106.0,310540.0,
Brasil,,,76,,,,2021-09-18,37,210147125.0,21230325,150106,590508,935,20280294.0,359523.0,
Brasil,,,76,,,,2021-09-19,38,210147125.0,21239783,9458,590752,244,20253273.0,395758.0,
Brasil,,,76,,,,2021-09-20,38,210147125.0,21247667,7884,590955,203,20230891.0,425821.0,
Brasil,,,76,,,,2021-09-21,38,210147125.0,21247094,-573,591440,485,20250198.0,405456.0,
Brasil,,,76,,,,2021-09-22,38,210147125.0,21283567,36473,592316,876,20295538.0,395713.0,
Brasil,,,76,,,,2021-09-23,38,210147125.0,21308178,24611,592964,648,20319520.0,395694.0,
Brasil,,,76,,,,2021-09-24,38,210147125.0,21327616,19438,593663,699,20326408.0,407545.0,
Brasil,,,76,,,,2021-09-25,38,210147125.0,21343304,15688,594200,537,20333908.0,415196.0,
Brasil,,,76,,,,2021-09-26,39,210147125.0,21351972,8668,594443,243,20340373.0,417156.0,
Brasil,,,76,,,,2021-09-27,39,210147125.0,21366395,14423,594653,210,20361191.0,410551.0,
Brasil,,,76,,,,2021-09-28,39,210147125.0,21381790,15395,595446,793,20383243.0,403101.0,
Brasil,,,76,,,,2021-09-29,39,210147125.0,21399546,17756,596122,676,20404701.0,398723.0,
Brasil,,,76,,,,2021-09-30,39,210147125.0,21427073,27527,596749,627,20425139.0,405185.0,
Brasil,,,76,,,,2021-10-01,39,210147125.0,21445651,18578,597255,506,20432643.0,415753.0,
Brasil,,,76,,,,2021-10-02,39,210147125.0,21459117,13466,597723,468,20436127.0,425267.0,
Brasil,,,76,,,,2021-10-03,40,210147125.0,21468121,9004,597948,225,20442653.0,427520.0,
Brasil,,,76,,,,2021-10-04,40,210147125.0,21478546,10425,598152,204,20462345.0,418049.0,
Brasil,,,76,,,,2021-10-05,40,210147125.0,21499074,20528,598829,677,20488785.0,411460.0,
Brasil,,,76,,,,2021-10-06,40,210147125.0,21516967,17893,599359,530,20554936.0,362672.0,
Brasil,,,76,,,,2021-10-07,40,210147125.0,21532558,15591,599810,451,20609046.0,323702.0,
Brasil,,,76,,,,2021-10-08,40,210147125.0,21550730,18172,600425,615,20665273.0,285032.0,
Brasil,,,76,,,,2021-10-09,40,210147125.0,21567181,16451,600829,404,20670348.0,296004.0,
Brasil,,,76,,,,2021-10-10,41,210147125.0,21575820,8639,601011,182,20678858.0,295951.0,
Brasil,,,76,,,,2021-10-11,41,210147125.0,21582738,6918,601213,202,20694669.0,286856.0,
Brasil,,,76,,,,2021-10-12,41,210147125.0,21590097,7359,601398,185,20720496.0,268203.0,
Brasil,,,76,,,,2021-10-13,41,210147125.0,21597949,7852,601574,176,20740267.0,256108.0,
Brasil,,,76,,,,2021-10-14,41,210147125.0,21612237,14288,602099,525,20758597.0,251541.0,
Brasil,,,76,,,,2021-10-15,41,210147125.0,21627476,15239,602669,570,20773826.0,250981.0,
Brasil,,,76,,,,2021-10-16,41,210147125.0,21638726,11250,603152,483,20783940.0,251634.0,
Brasil,,,76,,,,2021-10-17,42,210147125.0,21644464,5738,603282,130,20794497.0,246685.0,
Brasil,,,76,,,,2021-10-18,42,210147125.0,21651910,7446,603465,183,20813408.0,235037.0,
Brasil,,,76,,,,2021-10-19,42,210147125.0,21664879,12969,603855,390,20838188.0,222836.0,
Brasil,,,76,,,,2021-10-20,42,210147125.0,21680488,15609,604228,373,20861055.0,215205.0,
Brasil,,,76,,,,2021-10-21,42,210147125.0,21697341,16853,604679,451,20875999.0,216663.0,
Brasil,,,76,,,,2021-10-22,42,210147125.0,21711843,14502,605139,460,20885484.0,221220.0,
Brasil,,,76,,,,2021-10-23,42,210147125.0,21723559,11716,605457,318,20895886.0,222216.0,
Brasil,,,76,,,,2021-10-24,43,210147125.0,21729763,6204,605644,187,20907224.0,216895.0,
Brasil,,,76,,,,2021-10-25,43,210147125.0,21735560,5797,605804,160,20922633.0,207123.0,
Brasil,,,76,,,,2021-10-26,43,210147125.0,21748984,13424,606246,442,20944087.0,198651.0,
Brasil,,,76,,,,2021-10-27,43,210147125.0,21766168,17184,606679,433,20965296.0,194193.0,
Brasil,,,76,,,,2021-10-28,43,210147125.0,21781436,15268,607068,389,20979324.0,195044.0,
Brasil,,,76,,,,2021-10-29,43,210147125.0,21793401,11965,607462,394,20986901.0,199038.0,
Brasil,,,76,,,,2021-10-30,43,210147125.0,21804094,10693,607694,232,20992510.0,203890.0,
Brasil,,,76,,,,2021-10-31,44,210147125.0,21810855,6761,607824,130,20996772.0,206259.0,
Brasil,,,76,,,,2021-11-01,44,210147125.0,21814693,3838,607922,98,21003105.0,203666.0,
Brasil,,,76,,,,2021-11-02,44,210147125.0,21821124,6431,608071,149,21015876.0,197177.0,
Brasil,,,76,,,,2021-11-03,44,210147125.0,21835785,14661,608235,164,21035263.0,192287.0,
Brasil,,,76,,,,2021-11-04,44,210147125.0,21849137,13352,608671,436,21047296.0,193170.0,
Brasil,,,76,,,,2021-11-05,44,210147125.0,21862458,13321,609060,389,21054660.0,198738.0,
Brasil,,,76,,,,2021-11-06,44,210147125.0,21874324,11866,609388,328,21062218.0,202718.0,
Brasil,,,76,,,,2021-11-07,45,210147125.0,21880439,6115,609447,59,21069794.0,201198.0,
Brasil,,,76,,,,2021-11-08,45,210147125.0,21886077,5638,609573,126,21082343.0,194161.0,
Brasil,,,76,,,,2021-11-09,45,210147125.0,21897025,10948,609756,183,21100888.0,186381.0,
Brasil,,,76,,,,2021-11-10,45,210147125.0,21909298,12273,610036,280,21117407.0,181855.0,
Brasil,,,76,,,,2021-11-11,45,210147125.0,21924598,15300,610224,188,21130382.0,183992.0,
Brasil,,,76,,,,2021-11-12,45,210147125.0,21939196,14598,610491,267,21138584.0,190121.0,
Brasil,,,76,,,,2021-11-13,45,210147125.0,21953838,14642,611222,731,21146255.0,196361.0,
Brasil,,,76,,,,2021-11-14,46,210147125.0,21957967,4129,611283,61,21151342.0,195342.0,
Brasil,,,76,,,,2021-11-15,46,210147125.0,21960766,2799,611346,63,21162046.0,187374.0,
Brasil,,,76,,,,2021-11-16,46,210147125.0,21965684,4918,611478,132,21177367.0,176839.0,
Brasil,,,76,,,,2021-11-17,46,210147125.0,21977661,11977,611851,373,21194900.0,170910.0,
Brasil,,,76,,,,2021-11-18,46,210147125.0,21989962,12301,612144,293,21206997.0,170821.0,
Brasil,,,76,,,,2021-11-19,46,210147125.0,22003317,13355,612370,226,21214823.0,176124.0,
Brasil,,,76,,,,2021-11-20,46,210147125.0,22012150,8833,612587,217,21217739.0,181824.0,
Brasil,,,76,,,,2021-11-21,47,210147125.0,22017276,5126,612659,72,21222032.0,182585.0,
Brasil,,,76,,,,2021-11-22,47,210147125.0,22019870,2594,612782,123,21230357.0,176731.0,
Brasil,,,76,,,,2021-11-23,47,210147125.0,22030182,10312,613066,284,21247982.0,169134.0,
Brasil,,,76,,,,2021-11-24,47,210147125.0,22043112,12930,613339,273,21264713.0,165060.0,
Brasil,,,76,,,,2021-11-25,47,210147125.0,22055238,12126,613642,303,21275209.0,166387.0,
Brasil,,,76,,,,2021-11-26,47,210147125.0,22067630,12392,613957,315,21282804.0,170869.0,
Brasil,,,76,,,,2021-11-27,47,210147125.0,22076863,9233,614186,229,21288281.0,174396.0,
Brasil,,,76,,,,2021-11-28,48,210147125.0,22080906,4043,614278,92,21293314.0,173314.0,
Brasil,,,76,,,,2021-11-29,48,210147125.0,22084749,3843,614376,98,21304115.0,166258.0,
Brasil,,,76,,,,2021-11-30,48,210147125.0,22094459,9710,614681,305,21321631.0,158147.0,
Brasil,,,76,,,,2021-12-01,48,210147125.0,22105872,11413,614964,283,21339118.0,151790.0,
Brasil,,,76,,,,2021-12-02,48,210147125.0,22118782,12910,615179,215,21351505.0,152098.0,
Brasil,,,76,,,,2021-12-03,48,210147125.0,22129409,10627,615400,221,21357412.0,156597.0,
Brasil,,,76,,,,2021-12-04,48,210147125.0,22138247,8838,615570,170,21359352.0,163325.0,
Brasil,,,76,,,,2021-12-05,49,210147125.0,22143091,4844,615636,66,21362553.0,164902.0,
Brasil,,,76,,,,2021-12-06,49,210147125.0,22147476,4385,615744,108,21370388.0,161344.0,
Brasil,,,76,,,,2021-12-07,49,210147125.0,22157726,10250,616018,274,21386271.0,155437.0,
Brasil,,,76,,,,2021-12-08,49,210147125.0,22167781,10055,616251,233,21399316.0,152214.0,
Brasil,,,76,,,,2021-12-09,49,210147125.0,22177059,9278,616457,206,21407699.0,152903.0,
Brasil,,,76,,,,2021-12-10,49,210147125.0,22184824,7765,616691,234,21411803.0,156330.0,
Brasil,,,76,,,,2021-12-11,49,210147125.0,22188179,3355,616744,53,21414318.0,157117.0,
Brasil,,,76,,,,2021-12-12,50,210147125.0,22189867,1688,616830,86,21420161.0,152876.0,
Brasil,,,76,,,,2021-12-13,50,210147125.0,22191949,2082,616878,48,21431386.0,143685.0,
Brasil,,,76,,,,2021-12-14,50,210147125.0,22195775,3826,616970,92,21444849.0,133956.0,
Brasil,,,76,,,,2021-12-15,50,210147125.0,22201221,5446,617271,301,21457323.0,126627.0,
Brasil,,,76,,,,2021-12-16,50,210147125.0,22204941,3720,617395,124,21465103.0,122443.0,
Brasil,,,76,,,,2021-12-17,50,210147125.0,22209020,4079,617601,206,21470339.0,121080.0,
Brasil,,,76,,,,2021-12-18,50,210147125.0,22212343,3323,617754,153,21475665.0,118924.0,
Brasil,,,76,,,,2021-12-19,51,210147125.0,22213762,1419,617803,49,21482323.0,113636.0,
Brasil,,,76,,,,2021-12-20,51,210147125.0,22215856,2094,617873,70,21493235.0,104748.0,
Brasil,,,76,,,,2021-12-21,51,210147125.0,22219477,3621,617948,75,21505879.0,95650.0,
Brasil,,,76,,,,2021-12-22,51,210147125.0,22222928,3451,618091,143,21516819.0,88018.0,
Brasil,,,76,,,,2021-12-23,51,210147125.0,22226573,3645,618228,137,21524821.0,83524.0,
Brasil,,,76,,,,2021-12-24,51,210147125.0,22230737,4164,618392,164,21531123.0,81222.0,
Brasil,,,76,,,,2021-12-25,51,210147125.0,22234626,3889,618424,32,21537535.0,78667.0,
Brasil,,,76,,,,2021-12-26,52,210147125.0,22239436,4810,618448,24,21546135.0,74853.0,
Brasil,,,76,,,,2021-12-27,52,210147125.0,22246276,6840,618534,86,21557380.0,70362.0,
Brasil,,,76,,,,2021-12-28,52,210147125.0,22254706,8430,618705,171,21567845.0,68156.0,
Brasil,,,76,,,,2021-12-29,52,210147125.0,22263834,9128,618817,112,21575485.0,69532.0,
Brasil,,,76,,,,2021-12-30,52,210147125.0,22277239,13405,618984,167,21582700.0,75555.0,
Brasil,,,76,,,,2021-12-31,52,210147125.0,22287521,10282,619056,72,21584402.0,84063.0,
