regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,emAcompanhamentoNovos,interior/metropolitana
Brasil,,,76,,,,2020-08-29,35,210147125.0,3846153,41350,120462,958,3006679.0,719012.0,
Brasil,,,76,,,,2020-08-30,36,210147125.0,3862311,16158,120828,366,3031626.0,709857.0,
Brasil,,,76,,,,2020-08-31,36,210147125.0,3908272,45961,121381,553,3097734.0,689157.0,
Brasil,,,76,,,,2020-09-01,36,210147125.0,3950931,42659,122596,1215,3159096.0,669239.0,
Brasil,,,76,,,,2020-09-02,36,210147125.0,3997865,46934,123780,1184,3210405.0,663680.0,
Brasil,,,76,,,,2020-09-03,36,210147125.0,4041638,43773,124614,834,3247610.0,669414.0,
Brasil,,,76,,,,2020-09-04,36,210147125.0,4092832,51194,125521,907,3278918.0,688393.0,
Brasil,,,76,,,,2020-09-05,36,210147125.0,4123000,30168,126203,682,3296702.0,700095.0,
Brasil,,,76,,,,2020-09-06,37,210147125.0,4137521,14521,126650,447,3317227.0,693644.0,
Brasil,,,76,,,,2020-09-07,37,210147125.0,4147794,10273,126960,310,3355564.0,665270.0,
Brasil,,,76,,,,2020-09-08,37,210147125.0,4162073,14279,127464,504,3397234.0,637375.0,
Brasil,,,76,,,,2020-09-09,37,210147125.0,4197889,35816,128539,1075,3453336.0,616014.0,
Brasil,,,76,,,,2020-09-10,37,210147125.0,4238446,40557,129522,983,3497337.0,611587.0,
Brasil,,,76,,,,2020-09-11,37,210147125.0,4282164,43718,130396,874,3530655.0,621113.0,
Brasil,,,76,,,,2020-09-12,37,210147125.0,4315687,33523,131210,814,3553421.0,631056.0,
Brasil,,,76,,,,2020-09-13,38,210147125.0,4330455,14768,131625,415,3573958.0,624872.0,
Brasil,,,76,,,,2020-09-14,38,210147125.0,4345610,15155,132006,381,3613184.0,600420.0,
Brasil,,,76,,,,2020-09-15,38,210147125.0,4382263,36653,133119,1113,3671128.0,578016.0,
Brasil,,,76,,,,2020-09-16,38,210147125.0,4419083,36820,134106,987,3720312.0,564665.0,
Brasil,,,76,,,,2020-09-17,38,210147125.0,4455386,36303,134935,829,3753082.0,567369.0,
Brasil,,,76,,,,2020-09-18,38,210147125.0,4495183,39797,135793,858,3789139.0,570251.0,
Brasil,,,76,,,,2020-09-19,38,210147125.0,4528240,33057,136532,739,3820095.0,571613.0,
Brasil,,,76,,,,2020-09-20,39,210147125.0,4544629,16389,136895,363,3851227.0,556507.0,
Brasil,,,76,,,,2020-09-21,39,210147125.0,4558068,13439,137272,377,3887199.0,533597.0,
Brasil,,,76,,,,2020-09-22,39,210147125.0,4591604,33536,138108,836,3945627.0,507869.0,
Brasil,,,76,,,,2020-09-23,39,210147125.0,4624885,33281,138977,869,3992886.0,493022.0,
Brasil,,,76,,,,2020-09-24,39,210147125.0,4657702,32817,139808,831,4023789.0,494105.0,
Brasil,,,76,,,,2020-09-25,39,210147125.0,4689613,31911,140537,729,4040949.0,508127.0,
Brasil,,,76,,,,2020-09-26,39,210147125.0,4717991,28378,141406,869,4050837.0,525748.0,
Brasil,,,76,,,,2020-09-27,40,210147125.0,4732309,14318,141741,335,4060088.0,530480.0,
Brasil,,,76,,,,2020-09-28,40,210147125.0,4745464,13155,142058,317,4084182.0,519224.0,
Brasil,,,76,,,,2020-09-29,40,210147125.0,4777522,32058,142921,863,4135088.0,499513.0,
Brasil,,,76,,,,2020-09-30,40,210147125.0,4810935,33413,143952,1031,4180376.0,486607.0,
Brasil,,,76,,,,2020-10-01,40,210147125.0,4847092,36157,144680,728,4212772.0,489640.0,
Brasil,,,76,,,,2020-10-02,40,210147125.0,4880523,33431,145388,708,4232593.0,502542.0,
Brasil,,,76,,,,2020-10-03,40,210147125.0,4906833,26310,145987,599,4248574.0,512272.0,
Brasil,,,76,,,,2020-10-04,41,210147125.0,4915289,8456,146352,365,4263208.0,505729.0,
Brasil,,,76,,,,2020-10-05,41,210147125.0,4927235,11946,146675,323,4295302.0,485258.0,
Brasil,,,76,,,,2020-10-06,41,210147125.0,4969141,41906,147494,819,4352871.0,468776.0,
Brasil,,,76,,,,2020-10-07,41,210147125.0,5000694,31553,148228,734,4391424.0,461042.0,
Brasil,,,76,,,,2020-10-08,41,210147125.0,5028444,27750,148957,729,4414564.0,464923.0,
Brasil,,,76,,,,2020-10-09,41,210147125.0,5055888,27444,149639,682,4433595.0,472654.0,
Brasil,,,76,,,,2020-10-10,41,210147125.0,5082637,26749,150198,559,4453722.0,478717.0,
Brasil,,,76,,,,2020-10-11,42,210147125.0,5094979,12342,150488,290,4470163.0,474328.0,
Brasil,,,76,,,,2020-10-12,42,210147125.0,5103408,8429,150689,201,4495269.0,457450.0,
Brasil,,,76,,,,2020-10-13,42,210147125.0,5113628,10220,150998,309,4526975.0,435655.0,
Brasil,,,76,,,,2020-10-14,42,210147125.0,5140863,27235,151747,749,4568813.0,420303.0,
Brasil,,,76,,,,2020-10-15,42,210147125.0,5169386,28523,152460,713,4599446.0,417480.0,
Brasil,,,76,,,,2020-10-16,42,210147125.0,5200300,30914,153214,754,4619560.0,427526.0,
Brasil,,,76,,,,2020-10-17,42,210147125.0,5224362,24062,153675,461,4635315.0,435372.0,
Brasil,,,76,,,,2020-10-18,43,210147125.0,5235344,10982,153905,230,4650030.0,431409.0,
Brasil,,,76,,,,2020-10-19,43,210147125.0,5250727,15383,154176,271,4681659.0,414892.0,
Brasil,,,76,,,,2020-10-20,43,210147125.0,5273954,23227,154837,661,4721593.0,397524.0,
Brasil,,,76,,,,2020-10-21,43,210147125.0,5298772,24818,155403,566,4756489.0,386880.0,
Brasil,,,76,,,,2020-10-22,43,210147125.0,5323630,24858,155900,497,4779295.0,388435.0,
Brasil,,,76,,,,2020-10-23,43,210147125.0,5353656,30026,156471,571,4797872.0,399313.0,
Brasil,,,76,,,,2020-10-24,43,210147125.0,5380635,26979,156903,432,4817898.0,405834.0,
Brasil,,,76,,,,2020-10-25,44,210147125.0,5394128,13493,157134,231,4835915.0,401079.0,
Brasil,,,76,,,,2020-10-26,44,210147125.0,5409854,15726,157397,263,4865930.0,386527.0,
Brasil,,,76,,,,2020-10-27,44,210147125.0,5439641,29787,157946,549,4904046.0,377649.0,
Brasil,,,76,,,,2020-10-28,44,210147125.0,5468270,28629,158456,510,4934548.0,375266.0,
Brasil,,,76,,,,2020-10-29,44,210147125.0,5494376,26106,158969,513,4954159.0,381248.0,
Brasil,,,76,,,,2020-10-30,44,210147125.0,5516658,22282,159477,508,4966264.0,390917.0,
Brasil,,,76,,,,2020-10-31,44,210147125.0,5535605,18947,159884,407,4972898.0,402823.0,
Brasil,,,76,,,,2020-11-01,45,210147125.0,5545705,10100,160074,190,4980942.0,404689.0,
Brasil,,,76,,,,2020-11-02,45,210147125.0,5554206,8501,160253,179,4998408.0,395545.0,
Brasil,,,76,,,,2020-11-03,45,210147125.0,5566049,11843,160496,243,5028216.0,377337.0,
Brasil,,,76,,,,2020-11-04,45,210147125.0,5590025,23976,161106,610,5064344.0,364575.0,
Brasil,,,76,,,,2020-11-05,45,210147125.0,5612319,22294,161736,630,5088635.0,361948.0,
Brasil,,,76,,,,2020-11-06,45,210147125.0,5633747,21428,162038,302,5104195.0,367514.0,
Brasil,,,76,,,,2020-11-07,45,210147125.0,5653561,19814,162269,231,5119132.0,372160.0,
Brasil,,,76,,,,2020-11-08,46,210147125.0,5664115,10554,162397,128,5133155.0,368563.0,
Brasil,,,76,,,,2020-11-09,46,210147125.0,5675032,10917,162628,231,5154005.0,358399.0,
Brasil,,,76,,,,2020-11-10,46,210147125.0,5700044,25012,162829,201,5189529.0,347686.0,
Brasil,,,76,,,,2020-11-11,46,210147125.0,5748375,48331,163373,544,5236345.0,348657.0,
Brasil,,,76,,,,2020-11-12,46,210147125.0,5781582,33207,164281,908,5256767.0,360534.0,
Brasil,,,76,,,,2020-11-13,46,210147125.0,5810652,29070,164737,456,5267567.0,378348.0,
Brasil,,,76,,,,2020-11-14,46,210147125.0,5848959,38307,165658,921,5291511.0,391790.0,
Brasil,,,76,,,,2020-11-15,47,210147125.0,5863093,14134,165798,140,5303114.0,394181.0,
Brasil,,,76,,,,2020-11-16,47,210147125.0,5876464,13371,166014,216,5322406.0,388044.0,
Brasil,,,76,,,,2020-11-17,47,210147125.0,5911758,35294,166699,685,5361592.0,383467.0,
Brasil,,,76,,,,2020-11-18,47,210147125.0,5945849,34091,167455,756,5389863.0,388531.0,
Brasil,,,76,,,,2020-11-19,47,210147125.0,5981767,35918,168061,606,5407498.0,406208.0,
Brasil,,,76,,,,2020-11-20,47,210147125.0,6020164,38397,168613,552,5422102.0,429449.0,
Brasil,,,76,,,,2020-11-21,47,210147125.0,6052786,32622,168989,376,5429158.0,454639.0,
Brasil,,,76,,,,2020-11-22,48,210147125.0,6071401,18615,169183,194,5432505.0,469713.0,
Brasil,,,76,,,,2020-11-23,48,210147125.0,6087608,16207,169485,302,5445095.0,473028.0,
Brasil,,,76,,,,2020-11-24,48,210147125.0,6118708,31100,170115,630,5476018.0,472575.0,
Brasil,,,76,,,,2020-11-25,48,210147125.0,6166606,47898,170769,654,5512847.0,482990.0,
Brasil,,,76,,,,2020-11-26,48,210147125.0,6204220,37614,171460,691,5528599.0,504161.0,
Brasil,,,76,,,,2020-11-27,48,210147125.0,6238350,34130,171974,514,5536524.0,529852.0,
Brasil,,,76,,,,2020-11-28,48,210147125.0,6290272,51922,172561,587,5562539.0,555172.0,
Brasil,,,76,,,,2020-11-29,49,210147125.0,6314740,24468,172833,272,5578118.0,563789.0,
Brasil,,,76,,,,2020-11-30,49,210147125.0,6335878,21138,173120,287,5601804.0,560954.0,
Brasil,,,76,,,,2020-12-01,49,210147125.0,6386787,50909,173817,697,5656498.0,556472.0,
Brasil,,,76,,,,2020-12-02,49,210147125.0,6436650,49863,174515,698,5698353.0,563782.0,
Brasil,,,76,,,,2020-12-03,49,210147125.0,6487084,50434,175270,755,5725010.0,586804.0,
Brasil,,,76,,,,2020-12-04,49,210147125.0,6533968,46884,175964,694,5744369.0,613635.0,
Brasil,,,76,,,,2020-12-05,49,210147125.0,6577177,43209,176628,664,5761363.0,639186.0,
Brasil,,,76,,,,2020-12-06,50,210147125.0,6603540,26363,176941,313,5776182.0,650417.0,
Brasil,,,76,,,,2020-12-07,50,210147125.0,6623911,20371,177317,376,5801067.0,645527.0,
Brasil,,,76,,,,2020-12-08,50,210147125.0,6674999,51088,178159,842,5854709.0,642131.0,
Brasil,,,76,,,,2020-12-09,50,210147125.0,6728452,53453,178995,836,5901511.0,647946.0,
Brasil,,,76,,,,2020-12-10,50,210147125.0,6781799,53347,179765,770,5931777.0,670257.0,
Brasil,,,76,,,,2020-12-11,50,210147125.0,6836227,54428,180437,672,5954745.0,701045.0,
Brasil,,,76,,,,2020-12-12,50,210147125.0,6880127,43900,181123,686,5969706.0,729298.0,
Brasil,,,76,,,,2020-12-13,51,210147125.0,6901952,21825,181402,279,5982953.0,737597.0,
Brasil,,,76,,,,2020-12-14,51,210147125.0,6927145,25193,181835,433,6016085.0,729225.0,
Brasil,,,76,,,,2020-12-15,51,210147125.0,6970034,42889,182799,964,6067862.0,719373.0,
Brasil,,,76,,,,2020-12-16,51,210147125.0,7040608,70574,183735,936,6132683.0,724190.0,
Brasil,,,76,,,,2020-12-17,51,210147125.0,7110434,69826,184827,1092,6177702.0,747905.0,
Brasil,,,76,,,,2020-12-18,51,210147125.0,7162978,52544,185650,823,6198185.0,779143.0,
Brasil,,,76,,,,2020-12-19,51,210147125.0,7213155,50177,186356,706,6222764.0,804035.0,
Brasil,,,76,,,,2020-12-20,52,210147125.0,7238600,25445,186764,408,6245801.0,806035.0,
Brasil,,,76,,,,2020-12-21,52,210147125.0,7263619,25019,187291,527,6286980.0,789348.0,
Brasil,,,76,,,,2020-12-22,52,210147125.0,7318821,55202,188259,968,6354972.0,775590.0,
Brasil,,,76,,,,2020-12-23,52,210147125.0,7365517,46696,189220,961,6405356.0,770941.0,
Brasil,,,76,,,,2020-12-24,52,210147125.0,7425593,60076,190006,786,6448740.0,785223.0,
Brasil,,,76,,,,2020-12-25,52,210147125.0,7448560,22967,190488,482,6449822.0,785765.0,
Brasil,,,76,,,,2020-12-26,52,210147125.0,7465806,17246,190795,307,6459335.0,798737.0,
Brasil,,,76,,,,2020-12-27,53,210147125.0,7484285,18479,191139,344,6475466.0,799545.0,
Brasil,,,76,,,,2020-12-28,53,210147125.0,7504833,20548,191570,431,6515370.0,777776.0,
Brasil,,,76,,,,2020-12-29,53,210147125.0,7563551,58718,192681,1111,6568898.0,744365.0,
Brasil,,,76,,,,2020-12-30,53,210147125.0,7619200,55649,193875,1194,6647538.0,723332.0,
Brasil,,,76,,,,2020-12-31,53,210147125.0,7675973,56773,194949,1074,6707781.0,717544.0,
